"wl","band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21","band22","band23","band24","band25","band26","band27","band28","band29","band30","band31","band32","band33","band34","band35","band36","band37","band38","band39","band40","band41","band42","band43","band44","band45","band46","band47","band48","band49","band50","band51","band52","band53","band54","band55","band56","band57","band58","band59","band60","band61","band62","band63","band64","band65","band66","band67","band68","band69","band70","band71","band72","band73","band74","band75","band76","band77","band78","band79","band80","band81","band82","band83","band84","band85","band86","band87","band88","band89","band90","band91","band92","band93","band94","band95","band96","band97","band98","band99","band100","band101","band102","band103","band104","band105","band106","band107","band108","band109","band110","band111","band112","band113","band114","band115","band116","band117","band118","band119","band120","band121","band122","band123","band124","band125","band126","band127","band128","band129","band130","band131","band132","band133","band134","band135","band136","band137","band138","band139","band140","band141","band142","band143","band144","band145","band146","band147","band148","band149","band150","band151","band152","band153","band154","band155","band156","band157","band158","band159","band160","band161","band162","band163","band164","band165","band166","band167","band168","band169","band170","band171","band172","band173","band174","band175","band176","band177","band178","band179","band180","band181","band182","band183","band184","band185","band186","band187","band188","band189","band190","band191","band192","band193","band194","band195","band196","band197","band198","band199","band200","band201","band202","band203","band204","band205","band206","band207","band208","band209","band210","band211","band212","band213","band214","band215","band216","band217","band218","band219","band220","band221","band222","band223","band224","band225","band226","band227","band228","band229","band230","band231","band232","band233","band234"
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74182471595467e-275,7.92225877984287e-243,8.78281117618636e-213,8.3846463637105e-184,1.01578199781919e-156,1.58726724168887e-133,3.37829122696663e-115,3.9495919012626e-89,8.55216947984119e-75,1.19235092338704e-59,9.79439614387856e-46,2.7832029963035e-34,3.42772864879602e-24,1.08782935056544e-16,1.41657346425573e-10,5.13690171861386e-06,0.00391134072372461,0.0643461613701546,0.0258000617251005,0.000260772147349342,7.22151784222181e-08,5.25694038576241e-13,9.6027926660243e-20,1.33499160908229e-28,2.71156018519299e-38,6.6828180486119e-50,1.86777644471737e-63,2.76111024339188e-80,2.99398268189186e-98,5.80893736503228e-108,3.10369931242995e-125,3.2782988980846e-157,1.06865762530977e-180,7.45700111112101e-155,3.24296247104991e-173,2.50332056434871e-160,5.70238087526751e-185,3.18261076553868e-209,1.66157144546892e-229,6.30244647282208e-242,3.16031664449809e-278,8.22819050476019e-284,3.22365136424315e-316,5.88288860535622e-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93332443361594e-278,9.14545908403505e-246,1.63928276251591e-215,2.59487345494328e-186,5.22815789579099e-159,1.25852384987194e-135,3.71665124803078e-117,8.83616595253669e-91,2.54861860622416e-76,5.30952215012955e-61,6.70292688840725e-47,2.80101583534777e-35,5.22106627432065e-25,2.32252859347583e-17,4.32759447950405e-11,2.26715026155088e-06,0.00247889379850852,0.0579125634010116,0.032926748200123,0.000470758329714608,1.8290980041745e-07,1.86554887402056e-12,4.78442421342891e-19,9.73544669514441e-28,2.73401138277549e-37,9.50786850322188e-49,3.82279462428299e-62,8.76316745931199e-79,1.4396465007763e-96,2.8821261051939e-106,1.97524211621727e-123,4.18425082105195e-155,1.96994810323207e-178,2.20843956618584e-152,1.28860223509092e-170,4.51816113783815e-158,1.55664809529949e-182,1.25766230595587e-206,8.09256415458519e-227,2.99045916496736e-239,2.6430952138688e-275,5.60261655423049e-281,3.19437206782642e-313,4.14062491687374e-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30771173216161e-281,1.01336723747021e-248,2.93857266039899e-218,7.7190589043136e-189,2.5888970890281e-161,9.60392929583852e-138,3.93398641563995e-119,1.90774127975428e-92,7.32389220633785e-78,2.28082697505759e-62,4.42890607976918e-48,2.72259890856035e-36,7.68820209174592e-26,4.79218729238372e-18,1.27782846723135e-11,9.67575783886197e-07,0.00151993825589419,0.0504285648843541,0.040663050331448,0.000822440109481709,4.48525695538573e-07,6.41128113231443e-12,2.30876910803692e-18,6.87191060204557e-27,2.66907734368533e-36,1.30977215751148e-47,7.57410515955665e-61,2.68982172398492e-77,6.69048534538716e-95,1.38569919117066e-104,1.21920269485792e-121,5.16671225710885e-153,3.51259373618702e-176,6.24438858105825e-150,4.89147510135427e-168,7.85649275587205e-156,4.09272469850133e-180,4.7861269043105e-204,3.79922971480376e-224,1.37077442961268e-236,2.13286002222436e-272,3.69123354124776e-278,3.06250717203083e-310,2.82779930129135e-307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48518915433203e-285,1.07778731800217e-251,5.05919280360951e-221,2.20713686889435e-191,1.23338535556981e-163,7.05362821913176e-140,4.0062700487427e-121,3.97483461801593e-94,2.02949311251845e-79,9.45180609936787e-64,2.82535894563092e-49,2.55593137584627e-37,1.09446830243138e-26,9.55606100244253e-19,3.64684331928148e-12,3.99314713352771e-07,0.000901632847029068,0.0424848515242689,0.0485930411242966,0.00139052887011422,1.06482820474944e-06,2.13377008042248e-11,1.07907100149173e-17,4.69508424702306e-26,2.52291006706817e-35,1.74701807928929e-46,1.45270016549819e-59,7.9849261675312e-76,3.00506975375131e-93,6.45601672477016e-103,7.29871441076311e-120,6.17217519065875e-151,6.05840079939135e-174,1.68568884338758e-147,1.77380070680362e-165,1.31618659401714e-153,1.03638826002014e-177,1.75405829527811e-201,1.71928243837687e-221,6.0700674936047e-234,1.6606543050006e-269,2.35313155826549e-275,2.84068392733697e-307,1.87386672678903e-304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28145111211533e-288,1.10028233510078e-254,8.3654298648664e-224,6.06611884396085e-194,5.65328260850669e-166,4.98600010744598e-142,3.92530948635952e-123,7.99213154081144e-96,5.4230269620168e-81,3.77852957482485e-65,1.7401871656044e-50,2.31745939614568e-38,1.50624077021858e-27,1.84160489353639e-19,1.00595880399894e-12,1.59357046457511e-07,0.000517451032234573,0.0346294246547023,0.0561915768123915,0.00227522943125876,2.4474488772941e-06,6.87725348335723e-11,4.88470382419018e-17,3.1049424045895e-25,2.30899052645011e-34,2.25625458742726e-45,2.69721106598661e-58,2.29246827852486e-74,1.30450775908888e-91,2.91474139651898e-101,4.23771462351996e-118,7.13328567060953e-149,1.01075295780261e-171,4.34458195577837e-145,6.14488570614943e-163,2.12435924729709e-151,2.52766957984619e-175,6.19075310103277e-199,7.49965304753521e-219,2.59669207851167e-231,1.24756577840904e-266,1.45149302914999e-272,2.54931146081983e-304,1.20485904406142e-301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1534592825012e-291,1.07815220008891e-257,1.32848767514011e-226,1.60254156362841e-196,2.49298986995052e-168,3.39209579837003e-144,3.70027419342101e-125,1.55077987399321e-97,1.39734771558036e-82,1.45719075487906e-66,1.0348167830456e-51,2.02942263191006e-39,2.00400325277959e-28,3.42993921573984e-20,2.68201888643049e-13,6.14968495907126e-08,0.00028730589971207,0.0273092719859137,0.0628769363491873,0.00360279741645187,5.44614972931121e-06,2.14657987452642e-10,2.14163347388583e-16,1.98750384874741e-24,2.04607855172303e-33,2.82142079434984e-44,4.84783880840323e-57,6.36532799726601e-73,5.47310716207782e-90,1.27519062234899e-99,2.38633781506117e-116,7.97569233110702e-147,1.63113152662021e-169,1.06905897979627e-142,2.03360595451491e-160,3.30339274014674e-149,5.93753227685017e-173,2.10417856830016e-196,3.15338784306798e-216,1.0731163049175e-228,9.04305155434309e-264,8.66318845715267e-270,2.21348746853526e-301,7.51694217649178e-299,3.45845952088873e-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8061899405443e-294,1.01405349928946e-260,2.02623135724161e-229,4.06934422799696e-199,1.05768961346173e-170,2.22105872515581e-146,3.35598668569312e-127,2.90390003630134e-99,3.47196835875476e-84,5.42120147472885e-68,5.94122688168076e-53,1.71644655786593e-40,2.57759842945048e-29,6.17374665158538e-21,6.91133608948772e-14,2.29488063345775e-08,0.000154331857926588,0.0208366858971734,0.0680823503834943,0.00552107882057509,1.17329546067003e-05,6.48849067951971e-10,9.09433089997099e-16,1.23142134915773e-23,1.75550562386865e-32,3.41614802731125e-43,8.4348176986467e-56,1.70931955707171e-71,2.21930203999736e-88,5.4061723935723e-98,1.30330787498697e-114,8.62729346578483e-145,2.54618458220873e-167,2.51153033208802e-140,6.42930175688127e-158,4.94896301731629e-147,1.34332015172894e-170,6.88749584431545e-194,1.2780736382968e-213,4.28422766764073e-226,6.32461212321485e-261,5.00304755613063e-267,1.85945392519087e-298,4.55044220008667e-296,2.52763984412382e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92388763741039e-298,9.15475074298487e-264,2.96812898270753e-232,9.9324478537981e-202,4.3173163623986e-173,1.39967782201036e-148,2.92841667291767e-129,5.24755671878472e-101,8.31870209375737e-86,1.9456299708417e-69,3.29332038610823e-54,1.40212100047325e-41,3.20512452793699e-30,1.07394885697565e-21,1.72139579825433e-14,8.28119422985344e-09,8.02051727621587e-05,0.0153815762472515,0.0713346807487283,0.00818799390842491,2.44718650471008e-05,1.89934967814638e-09,3.74037420737221e-15,7.38498554656465e-23,1.4583505097747e-31,4.00492656398686e-42,1.42068410558677e-54,4.43926180382228e-70,8.69749221842278e-87,2.22097857786726e-96,6.90362186046275e-113,9.02834514602845e-143,3.84456959894063e-165,5.63324032326511e-138,1.941801463217e-155,7.1431530715983e-145,2.92712278848467e-168,2.17109963701644e-191,4.99317326740992e-211,1.65233345827658e-223,4.26795784824389e-258,2.79566778150551e-264,1.51129052781587e-295,2.67284282118467e-293,1.85876982025877e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23049131490877e-301,7.93299246932633e-267,4.17579089013561e-235,2.33026277394777e-204,1.69545948631844e-175,8.48930678055176e-151,2.45850916631944e-131,9.15116938004643e-103,1.92195815825192e-87,6.73613072308726e-71,1.76253195263903e-55,1.10621138346578e-42,3.85289674092726e-31,1.8054722309652e-22,4.14398342299619e-15,2.88969148125229e-09,4.03259796474056e-05,0.0109856742166127,0.072325245679051,0.0117516955960711,4.94161165697235e-05,5.38431897767519e-09,1.48997180642933e-14,4.28683621833367e-22,1.17300909897444e-30,4.54612623373208e-41,2.31640041513808e-53,1.11502159038051e-68,3.29432817865018e-85,8.84175644693372e-95,3.54667873441181e-111,9.14048286712943e-141,5.6151648654165e-163,1.20631636953759e-135,5.60260297834327e-153,9.93316055080248e-143,6.1431372221188e-166,6.59079506148864e-189,1.88035421409848e-208,6.15633522416791e-221,2.77890488885403e-255,1.51157796830452e-261,1.1884055844857e-292,1.52335339184787e-290,1.32672321583438e-314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6445108914071e-304,6.59830553024416e-270,5.64231009149583e-238,5.25496998403083e-207,6.40588101694266e-178,4.95555707116478e-153,1.98580734274033e-133,1.54006843405397e-104,4.28194248283013e-89,2.24981249701219e-72,9.10720655877913e-57,8.42923523072882e-44,4.4775726901334e-32,2.93339429321786e-23,9.64214871105145e-16,9.75069610862329e-10,1.96156736919052e-05,0.00759112712320174,0.0709581243521048,0.0163227381927585,9.66077620854764e-05,1.47815931283096e-08,5.7485689324018e-14,2.40862063970288e-21,9.13525373458264e-30,4.99663334729115e-40,3.65615027620028e-52,2.70857470030998e-67,1.20596540364108e-83,3.4109270000436e-93,1.76718324975494e-109,8.95277206830258e-139,7.93294124588602e-161,2.4663076671994e-133,1.54425451965687e-150,1.33078134210728e-140,1.24173052328038e-163,1.92679499019956e-186,6.82566501102974e-206,2.21587996282814e-218,1.74580036523286e-252,7.90805364218332e-259,9.04139810682134e-290,8.4243292597419e-288,9.19125136799456e-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28259771674283e-307,5.26784105170164e-273,7.32212930104557e-241,1.13907500134331e-209,2.32856426039018e-180,2.78412572553589e-155,1.54322308728321e-135,2.50119423074974e-106,9.19911977989523e-91,7.24882645269284e-74,4.54337460318871e-58,6.20348369747179e-45,5.0304951320884e-33,4.60598467759367e-24,2.16844387626041e-16,3.18159871083827e-10,9.23118137238866e-06,0.0050750402190417,0.0673654710396025,0.0219409261277617,0.000182850981571951,3.92985311259522e-08,2.148127880717e-13,1.30991823063776e-20,6.88841999299897e-29,5.31743917924109e-39,5.5863576050423e-51,6.36331438556456e-66,4.26675801329658e-82,1.27510515305745e-91,8.53996718088519e-108,8.48346592799253e-137,1.08408392515169e-158,4.81411405163326e-131,4.06622984694994e-148,1.7177015260946e-138,2.4174213963256e-161,5.42466417231806e-184,2.38832015776352e-203,7.70494615898199e-216,1.0582366858749e-249,4.00315790503226e-256,6.65519347517501e-287,4.52040583350299e-285,6.18028587999086e-309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96729890857631e-311,4.0368049429466e-276,9.1259917590381e-244,2.37329180944586e-212,8.14358240962666e-183,1.50543258315772e-157,1.15384276431122e-137,3.92011484342374e-108,1.90572513466065e-92,2.25306976119474e-75,2.18835147792719e-59,4.40941056208017e-46,5.46376024767853e-34,6.98951355703808e-25,4.7134737423657e-17,1.00387772904206e-10,4.20288099803041e-06,0.00328266366288567,0.0618864525065515,0.0285421283334882,0.000335061428307877,1.01180309248437e-07,7.77462080137461e-13,6.89547582074817e-20,5.02919404989043e-28,5.47919349869703e-38,8.26280911312688e-50,1.44580913877653e-64,1.45900356227201e-80,4.61912032893359e-90,4.00263231014896e-106,7.77707908655092e-135,1.43300766334268e-156,8.97157282822603e-129,1.02284299703614e-145,2.13604525528128e-136,4.5327861612052e-159,1.47078724191047e-181,8.05531243189837e-201,2.58816758493222e-213,6.1892550855161e-247,1.96078464520192e-253,4.73958114914789e-284,2.35356905933056e-282,4.03350028328972e-306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66322188311591e-314,2.96925659072684e-279,1.09240828675989e-246,4.7529877915287e-215,2.74006378176098e-185,7.83447478244291e-160,8.30024419029869e-140,5.92917318007632e-110,3.80699927290682e-94,6.75564989692153e-77,1.01765548708984e-60,3.02707270479778e-47,5.73700657940032e-35,1.0250471225278e-25,9.9026753863179e-18,3.06296386997682e-11,1.8512823330239e-06,0.00205431464755287,0.0550144581926533,0.0359324816731588,0.000594420036638537,2.52278533368147e-07,2.72531681459087e-12,3.51340782392405e-19,3.55514188490885e-27,5.46663153514568e-37,1.1830987564877e-48,3.17704651026605e-63,4.82180749244043e-79,1.62148243997203e-88,1.81949167004671e-104,6.89742702273339e-133,1.8322767138896e-154,1.59626094818016e-126,2.4579329851951e-143,2.55914531924214e-134,8.1858911512394e-157,3.8403119058859e-179,2.618873411207e-198,8.39874869296444e-211,3.49270002379667e-244,9.29289724060515e-251,3.26567849423301e-281,1.18900557444669e-279,2.55502541906244e-303,1.18575755001899e-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14019481615951e-317,2.09634402461744e-282,1.25589153970882e-249,9.14953443069679e-218,8.87000280740853e-188,3.92405033506832e-162,5.74462160315159e-142,8.65433004969706e-112,7.33354345197605e-96,1.9540928234724e-78,4.569089360909e-62,2.00707031300719e-48,5.82360452441724e-36,1.45282440495363e-26,2.01086325766484e-18,9.03708912475662e-12,7.88921830441806e-07,0.00124383053203161,0.0473239629718813,0.0437781625924243,0.00102094961576489,6.09156949481176e-07,9.25280631001352e-12,1.73275499259752e-18,2.43329774360989e-26,5.28094962113292e-36,1.63986677706307e-47,6.75182538392522e-62,1.54013417713368e-77,5.51575443297948e-87,8.02175375651883e-103,5.91813838702763e-131,2.26615991272334e-152,2.71157911975537e-124,5.64254600933521e-141,2.95393677569864e-132,1.42381827978057e-154,9.65656774034742e-177,8.20708430621463e-196,2.63291104789782e-208,1.9017416936932e-241,4.2615386705958e-248,2.17701325760807e-278,5.82838538785403e-277,1.5708979200702e-300,8.17728050431847e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68374232257502e-321,1.42063412381948e-285,1.38669681781295e-252,1.69296520176524e-220,2.7625156741384e-190,1.89162636868218e-164,3.82523661501242e-144,1.21903660131617e-113,1.36223956250952e-97,5.4526648447115e-80,1.98063156771769e-63,1.28528590125063e-49,5.71493393806136e-37,1.99000807642044e-27,3.94667240975416e-19,2.57834419965614e-12,3.25260289763856e-07,0.000728633507212264,0.0393920321392588,0.0516175403539019,0.00169768474077715,1.42443527247879e-06,3.04262649103709e-11,8.27160951770311e-18,1.61255055566009e-25,4.93961731465133e-35,2.20034321393355e-46,1.38772640988436e-60,4.75447343397574e-76,1.81818175145223e-85,3.43007377291327e-101,4.91259002098889e-129,2.71110903657688e-150,4.39768140400729e-122,1.23744011194707e-138,3.28495325294065e-130,2.38523420080124e-152,2.33839962138456e-174,2.47916569854165e-193,7.9736504789813e-206,9.99100335628527e-239,1.8909314889848e-245,1.40411573488667e-275,2.77217125530589e-274,9.37433156897395e-298,5.46534330485166e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
