"wavelength","Refrac_leafm","SC_chl","SC_car","SC_Anth","SC_Brwon","SC_Cw","SC_Cm","direct_light","diffuse_light","dry_soil","wet_soil"
2344,1.2784,0,0,0,0,32.2,30.3,0.0718,0.011,0.477,0.0879
2345,1.2783,0,0,0,0,32.4,30.3,0.0718,0.011,0.477,0.0875
2346,1.2782,0,0,0,0,32.7,30.3,0.0717,0.011,0.477,0.0878
2347,1.2781,0,0,0,0,32.9,30.2,0.0717,0.011,0.477,0.0881
2348,1.278,0,0,0,0,33.1,30.2,0.0716,0.011,0.477,0.0884
2349,1.2779,0,0,0,0,33.3,30.1,0.0716,0.011,0.477,0.0887
2350,1.2778,0,0,0,0,33.5,30.1,0.0715,0.011,0.477,0.089
2351,1.2777,0,0,0,0,33.9,30,0.0715,0.011,0.477,0.0887
2352,1.2776,0,0,0,0,34,29.9,0.0714,0.011,0.477,0.0884
2353,1.2776,0,0,0,0,34.3,29.8,0.0714,0.011,0.477,0.0881
2354,1.2775,0,0,0,0,34.5,29.8,0.0713,0.011,0.478,0.0878
2355,1.2774,0,0,0,0,34.7,29.8,0.0713,0.011,0.478,0.0875
2356,1.2773,0,0,0,0,34.9,29.7,0.0712,0.011,0.478,0.0868
2357,1.2772,0,0,0,0,35.3,29.6,0.0712,0.011,0.478,0.0861
2358,1.2771,0,0,0,0,35.5,29.5,0.0711,0.011,0.478,0.0855
2359,1.277,0,0,0,0,35.7,29.3,0.0711,0.011,0.478,0.0848
2360,1.2769,0,0,0,0,35.9,29.3,0.071,0.011,0.478,0.0841
2361,1.2768,0,0,0,0,36.1,29.2,0.0703,0.0109,0.478,0.0833
2362,1.2767,0,0,0,0,36.6,29.1,0.0695,0.0108,0.478,0.0825
2363,1.2766,0,0,0,0,36.8,29,0.0688,0.0107,0.478,0.0818
2364,1.2765,0,0,0,0,37,28.9,0.068,0.0106,0.477,0.081
2365,1.2764,0,0,0,0,37.2,28.8,0.0673,0.0105,0.477,0.0802
2366,1.2763,0,0,0,0,37.6,28.7,0.0665,0.0104,0.477,0.0801
2367,1.2762,0,0,0,0,37.8,28.7,0.0658,0.0103,0.477,0.08
2368,1.2761,0,0,0,0,38,28.7,0.065,0.0102,0.477,0.08
2369,1.276,0,0,0,0,38.3,28.7,0.0643,0.0101,0.476,0.0799
2370,1.2759,0,0,0,0,38.5,28.6,0.0635,0.01,0.476,0.0798
2371,1.2758,0,0,0,0,38.9,28.5,0.0628,0.0099,0.476,0.0795
2372,1.2757,0,0,0,0,39.1,28.5,0.062,0.0098,0.475,0.0791
2373,1.2757,0,0,0,0,39.4,28.5,0.0613,0.0097,0.475,0.0788
2374,1.2756,0,0,0,0,39.6,28.4,0.0605,0.0096,0.475,0.0785
2375,1.2755,0,0,0,0,40.1,28.3,0.0598,0.0095,0.475,0.0782
2376,1.2754,0,0,0,0,40.2,28.2,0.059,0.0094,0.475,0.0775
2377,1.2753,0,0,0,0,40.5,28.2,0.0583,0.0093,0.475,0.0769
2378,1.2753,0,0,0,0,40.8,28.2,0.0575,0.0092,0.475,0.0763
2379,1.2752,0,0,0,0,41,28.1,0.0568,0.0091,0.475,0.0757
2380,1.2751,0,0,0,0,41.5,28,0.056,0.009,0.475,0.075
2381,1.275,0,0,0,0,41.7,28,0.0569,0.0091,0.475,0.075
2382,1.2749,0,0,0,0,42,28,0.0577,0.0092,0.475,0.0749
2383,1.2749,0,0,0,0,42.2,27.9,0.0586,0.0093,0.475,0.0748
2384,1.2748,0,0,0,0,42.7,27.9,0.0594,0.0094,0.476,0.0748
2385,1.2747,0,0,0,0,42.9,27.9,0.0603,0.0095,0.476,0.0747
2386,1.2746,0,0,0,0,43.2,27.8,0.0611,0.0096,0.475,0.0739
2387,1.2745,0,0,0,0,43.4,27.8,0.062,0.0097,0.475,0.0732
2388,1.2745,0,0,0,0,43.9,27.8,0.0628,0.0098,0.474,0.0724
2389,1.2744,0,0,0,0,44.1,27.8,0.0637,0.0099,0.474,0.0717
2390,1.2743,0,0,0,0,44.4,27.8,0.0645,0.01,0.474,0.0709
2391,1.2742,0,0,0,0,44.6,27.8,0.0654,0.0101,0.474,0.0708
2392,1.2742,0,0,0,0,45.1,27.8,0.0662,0.0102,0.474,0.0707
2393,1.2741,0,0,0,0,45.4,27.9,0.0671,0.0103,0.473,0.0707
2394,1.2741,0,0,0,0,45.7,27.9,0.0679,0.0104,0.473,0.0706
2395,1.274,0,0,0,0,45.9,27.8,0.0688,0.0105,0.473,0.0705
2396,1.2739,0,0,0,0,46.4,27.8,0.0696,0.0106,0.473,0.0702
2397,1.2739,0,0,0,0,46.6,27.8,0.0705,0.0107,0.473,0.0698
2398,1.2738,0,0,0,0,46.9,27.8,0.0713,0.0108,0.473,0.0695
2399,1.2738,0,0,0,0,47.1,27.8,0.0722,0.0109,0.473,0.0691
2400,1.2737,0,0,0,0,47.6,27.8,0.073,0.011,0.472,0.0688
2401,1.2736,0,0,0,0,47.9,27.8,0.0709,0.0107,0.472,0.0688
2402,1.2736,0,0,0,0,48.2,27.9,0.0687,0.0104,0.471,0.0688
2403,1.2735,0,0,0,0,48.4,27.9,0.0666,0.0101,0.471,0.0688
2404,1.2735,0,0,0,0,48.9,28,0.0644,0.0098,0.47,0.0688
2405,1.2734,0,0,0,0,49.2,28,0.0623,0.0095,0.47,0.0688
2406,1.2733,0,0,0,0,49.4,28.1,0.0601,0.0092,0.47,0.068
2407,1.2733,0,0,0,0,50,28.1,0.058,0.0089,0.469,0.0673
2408,1.2732,0,0,0,0,50.2,28.2,0.0558,0.0086,0.469,0.0666
2409,1.2732,0,0,0,0,50.5,28.2,0.0537,0.0083,0.468,0.0658
2410,1.2731,0,0,0,0,50.8,28.2,0.0515,0.008,0.468,0.0651
2411,1.273,0,0,0,0,51.3,28.2,0.0494,0.0077,0.468,0.0645
2412,1.273,0,0,0,0,51.6,28.3,0.0472,0.0074,0.468,0.0638
2413,1.2729,0,0,0,0,51.9,28.4,0.0451,0.0071,0.468,0.0631
2414,1.2729,0,0,0,0,52.5,28.5,0.0429,0.0068,0.468,0.0625
2415,1.2728,0,0,0,0,52.8,28.5,0.0408,0.0065,0.468,0.0618
2416,1.2727,0,0,0,0,53.1,28.6,0.0386,0.0062,0.468,0.0617
2417,1.2727,0,0,0,0,53.4,28.7,0.0365,0.0059,0.468,0.0615
2418,1.2726,0,0,0,0,54,28.7,0.0343,0.0056,0.468,0.0614
2419,1.2726,0,0,0,0,54.3,28.9,0.0322,0.0053,0.468,0.0612
2420,1.2725,0,0,0,0,54.6,29,0.03,0.005,0.468,0.0611
2421,1.2725,0,0,0,0,55.2,29.1,0.032,0.00525,0.468,0.0602
2422,1.2724,0,0,0,0,55.6,29.2,0.0339,0.0055,0.467,0.0593
2423,1.2724,0,0,0,0,55.9,29.3,0.0359,0.00575,0.467,0.0584
2424,1.2723,0,0,0,0,56.2,29.4,0.0378,0.006,0.467,0.0574
2425,1.2723,0,0,0,0,56.9,29.6,0.0398,0.00625,0.467,0.0565
2426,1.2722,0,0,0,0,57.1,29.7,0.0417,0.0065,0.466,0.0562
2427,1.2722,0,0,0,0,57.5,29.9,0.0437,0.00675,0.466,0.0559
2428,1.2721,0,0,0,0,58.1,30,0.0456,0.007,0.465,0.0555
2429,1.2721,0,0,0,0,58.4,30.2,0.0476,0.00725,0.465,0.0552
2430,1.272,0,0,0,0,58.8,30.4,0.0495,0.0075,0.465,0.0549
2431,1.272,0,0,0,0,59.5,30.4,0.0515,0.00775,0.464,0.0549
2432,1.2719,0,0,0,0,59.8,30.6,0.0534,0.008,0.464,0.0549
2433,1.2719,0,0,0,0,60.1,30.8,0.0554,0.00825,0.463,0.0549
2434,1.2718,0,0,0,0,60.4,31,0.0573,0.0085,0.463,0.0548
2435,1.2718,0,0,0,0,61.1,31.2,0.0593,0.00875,0.462,0.0548
2436,1.2717,0,0,0,0,61.5,31.3,0.0612,0.009,0.462,0.0546
2437,1.2717,0,0,0,0,61.8,31.5,0.0632,0.00925,0.462,0.0543
2438,1.2716,0,0,0,0,62.5,31.6,0.0651,0.0095,0.461,0.054
2439,1.2716,0,0,0,0,62.9,31.8,0.0671,0.00975,0.461,0.0537
2440,1.2715,0,0,0,0,63.2,32,0.069,0.01,0.461,0.0534
2441,1.2715,0,0,0,0,63.9,32.2,0.0676,0.0098,0.46,0.0534
2442,1.2714,0,0,0,0,64.3,32.3,0.0661,0.0096,0.46,0.0534
2443,1.2714,0,0,0,0,64.6,32.6,0.0647,0.0094,0.46,0.0534
2444,1.2713,0,0,0,0,65.4,32.8,0.0632,0.0092,0.459,0.0534
2445,1.2713,0,0,0,0,65.7,33.2,0.0618,0.009,0.459,0.0534
2446,1.2713,0,0,0,0,66.1,33.4,0.0603,0.0088,0.459,0.0532
2447,1.2713,0,0,0,0,66.9,33.6,0.0589,0.0086,0.458,0.053
2448,1.2712,0,0,0,0,67.3,33.8,0.0574,0.0084,0.458,0.0528
2449,1.2712,0,0,0,0,67.6,34.1,0.056,0.0082,0.457,0.0526
2450,1.2712,0,0,0,0,68.4,34.3,0.0545,0.008,0.457,0.0524
2451,1.2712,0,0,0,0,68.8,34.5,0.0531,0.0078,0.457,0.0519
2452,1.2711,0,0,0,0,69.2,34.7,0.0516,0.0076,0.456,0.0515
2453,1.2711,0,0,0,0,70.1,35,0.0502,0.0074,0.456,0.051
2454,1.271,0,0,0,0,70.5,35.2,0.0487,0.0072,0.456,0.0505
2455,1.271,0,0,0,0,70.8,35.4,0.0473,0.007,0.455,0.0501
2456,1.271,0,0,0,0,71.7,35.6,0.0458,0.0068,0.455,0.0496
2457,1.271,0,0,0,0,72.1,35.8,0.0444,0.0066,0.455,0.0492
2458,1.2709,0,0,0,0,72.5,36,0.0429,0.0064,0.455,0.0488
2459,1.2709,0,0,0,0,73.4,36.2,0.0415,0.0062,0.454,0.0484
2460,1.2709,0,0,0,0,73.8,36.4,0.04,0.006,0.454,0.0479
2461,1.2709,0,0,0,0,74.2,36.6,0.0396,0.00595,0.454,0.0478
2462,1.2709,0,0,0,0,75.1,36.7,0.0392,0.0059,0.453,0.0476
2463,1.2708,0,0,0,0,75.5,36.8,0.0388,0.00585,0.453,0.0474
2464,1.2708,0,0,0,0,75.9,37,0.0384,0.0058,0.453,0.0473
2465,1.2708,0,0,0,0,76.8,37.1,0.038,0.00575,0.452,0.0471
2466,1.2708,0,0,0,0,77.2,37.4,0.0376,0.0057,0.452,0.0473
2467,1.2708,0,0,0,0,78,37.6,0.0372,0.00565,0.452,0.0474
2468,1.2708,0,0,0,0,78.4,37.9,0.0368,0.0056,0.452,0.0476
2469,1.2708,0,0,0,0,78.8,38,0.0364,0.00555,0.452,0.0477
2470,1.2708,0,0,0,0,79.7,38.1,0.036,0.0055,0.452,0.0479
2471,1.2708,0,0,0,0,80.1,38.2,0.0356,0.00545,0.452,0.048
2472,1.2708,0,0,0,0,80.5,38.3,0.0352,0.0054,0.452,0.048
2473,1.2708,0,0,0,0,81.4,38.6,0.0348,0.00535,0.452,0.0481
2474,1.2708,0,0,0,0,81.7,38.7,0.0344,0.0053,0.452,0.0481
2475,1.2708,0,0,0,0,82.2,38.8,0.034,0.00525,0.452,0.0482
2476,1.2708,0,0,0,0,83,38.8,0.0336,0.0052,0.451,0.0483
2477,1.2709,0,0,0,0,83.4,38.8,0.0332,0.00515,0.451,0.0485
2478,1.2709,0,0,0,0,84.2,38.8,0.0328,0.0051,0.451,0.0486
2479,1.271,0,0,0,0,84.7,38.9,0.0324,0.00505,0.451,0.0488
2480,1.271,0,0,0,0,85.1,39,0.032,0.005,0.45,0.0489
2481,1.2711,0,0,0,0,85.8,39,0.0311,0.00485,0.45,0.049
2482,1.2712,0,0,0,0,86.2,39.1,0.0302,0.0047,0.45,0.0492
2483,1.2712,0,0,0,0,86.4,39.1,0.0293,0.00455,0.449,0.0493
2484,1.2713,0,0,0,0,87.1,39.2,0.0284,0.0044,0.449,0.0495
2485,1.2714,0,0,0,0,87.6,39.3,0.0275,0.00425,0.449,0.0496
2486,1.2715,0,0,0,0,88.8,39.5,0.0266,0.0041,0.449,0.0496
2487,1.2716,0,0,0,0,89,39.4,0.0257,0.00395,0.449,0.0496
2488,1.2717,0,0,0,0,89.5,39.5,0.0248,0.0038,0.449,0.0496
2489,1.2718,0,0,0,0,90.6,39.6,0.0239,0.00365,0.448,0.0496
2490,1.2719,0,0,0,0,90.9,39.5,0.023,0.0035,0.448,0.0496
2491,1.272,0,0,0,0,91.3,39.6,0.0221,0.00335,0.448,0.0496
2492,1.2722,0,0,0,0,92,39.6,0.0212,0.0032,0.448,0.0496
2493,1.2723,0,0,0,0,92.4,39.5,0.0203,0.00305,0.448,0.0496
2494,1.2725,0,0,0,0,93.1,39.4,0.0194,0.0029,0.448,0.0496
2495,1.2726,0,0,0,0,93.3,39.4,0.0185,0.00275,0.448,0.0496
2496,1.2728,0,0,0,0,93.6,39.2,0.0176,0.0026,0.448,0.0494
2497,1.273,0,0,0,0,94.2,39.3,0.0167,0.00245,0.448,0.0493
2498,1.2732,0,0,0,0,94.5,38.9,0.0158,0.0023,0.447,0.0492
2499,1.2734,0,0,0,0,95,39.2,0.0149,0.00215,0.447,0.049
2500,1.2736,0,0,0,0,95.3,38.7,0.014,0.002,0.446,0.0489
